,description,img_url,link,price_today,page_number,price_before
44,Logitech Teclado Inalámbrico Pop Keys Emoji Personalizables,https://http2.mlstatic.com/D_NQ_NP_973053-MLA50045068236_052022-V.jpg,https://articulo.mercadolibre.com.co/MCO-922078957-logitech-teclado-inalambrico-pop-keys-emoji-personalizables-_JM?searchVariation=174781624356#searchVariation=174781624356&position=47&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,416794.0,1,454000.0
45,"Logitech G613, Teclado Gamer Inalámbrico Romer-g Mecánico",https://http2.mlstatic.com/D_NQ_NP_956653-MCO40242811542_122019-V.jpg,https://articulo.mercadolibre.com.co/MCO-546774435-logitech-g613-teclado-gamer-inalambrico-romer-g-mecanico-_JM?searchVariation=90127591591#searchVariation=90127591591&position=48&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,411000.0,1,
46,Teclado gamer Logitech Serie G G513 QWERTY GX Blue Clicky inglés US color carbón con luz RGB,https://http2.mlstatic.com/D_NQ_NP_716843-MLA45319539778_032021-V.jpg,https://www.mercadolibre.com.co/teclado-gamer-logitech-serie-g-g513-qwerty-gx-blue-clicky-ingles-us-color-carbon-con-luz-rgb/p/MCO10405146?pdp_filters=category:MCO418448#searchVariation=MCO10405146&position=29&search_layout=stack&type=product&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,1042900.0,1,
47,Teclado Logitech Pop Keys Mecanico Bluetooth Emojis Español,https://http2.mlstatic.com/D_NQ_NP_971387-MCO50171307864_062022-V.jpg,https://articulo.mercadolibre.com.co/MCO-902321859-teclado-logitech-pop-keys-mecanico-bluetooth-emojis-espanol-_JM?searchVariation=174594074606#searchVariation=174594074606&position=49&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,429000.0,1,
48,"Logitech G413 Se, Teclado Gamer Mecánico Retroiluminado Led",https://http2.mlstatic.com/D_NQ_NP_990583-MCO49922138354_052022-V.jpg,https://articulo.mercadolibre.com.co/MCO-883769304-logitech-g413-se-teclado-gamer-mecanico-retroiluminado-led-_JM?searchVariation=174422075211#searchVariation=174422075211&position=50&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,399900.0,1,
49,Teclado Gamer Logitech Serie G G413 Qwerty Romer-g Inglés Us,https://http2.mlstatic.com/D_NQ_NP_724320-MLA45342127442_032021-V.jpg,https://articulo.mercadolibre.com.co/MCO-626831270-teclado-gamer-logitech-serie-g-g413-qwerty-romer-g-ingles-us-_JM?searchVariation=85738192386#searchVariation=85738192386&position=51&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,325900.0,1,
50,Teclado Gamer Logitech G213 Prodigy Con Iluminación Rgb,https://http2.mlstatic.com/D_NQ_NP_695238-MCO43054086512_082020-V.jpg,https://articulo.mercadolibre.com.co/MCO-448699117-teclado-gamer-logitech-g213-prodigy-con-iluminacion-rgb-_JM?searchVariation=67937881142#searchVariation=67937881142&position=52&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,259900.0,1,
51,Teclado gamer bluetooth Logitech Serie G G915 TKL QWERTY GL Tactile inglés US color blanco con luz RGB,https://http2.mlstatic.com/D_NQ_NP_696942-MLA45325018118_032021-V.jpg,https://www.mercadolibre.com.co/teclado-gamer-bluetooth-logitech-serie-g-g915-tkl-qwerty-gl-tactile-ingles-us-color-blanco-con-luz-rgb/p/MCO16085682?pdp_filters=category:MCO418448#searchVariation=MCO16085682&position=32&search_layout=stack&type=product&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,869238.0,1,
52,Logitech G513 Carbon Teclado Gamer Mecánico Gx Brown Tactile,https://http2.mlstatic.com/D_NQ_NP_953615-MCO41179104543_032020-V.jpg,https://articulo.mercadolibre.com.co/MCO-556885590-logitech-g513-carbon-teclado-gamer-mecanico-gx-brown-tactile-_JM?searchVariation=83431426191#searchVariation=83431426191&position=53&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,599900.0,1,
53,"Logitech G213 Prodigy, Teclado Gaming Con Iluminación Rgb",https://http2.mlstatic.com/D_NQ_NP_629685-MCO45308397197_032021-V.jpg,https://articulo.mercadolibre.com.co/MCO-613161710-logitech-g213-prodigy-teclado-gaming-con-iluminacion-rgb-_JM?searchVariation=79555046046#searchVariation=79555046046&position=54&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,291200.0,1,
54,Teclado Gamer Mecánico Logitech G413 Se / Retroiluminado Led,https://http2.mlstatic.com/D_NQ_NP_975804-MCO49922027780_052022-V.jpg,https://articulo.mercadolibre.com.co/MCO-883744038-teclado-gamer-mecanico-logitech-g413-se-retroiluminado-led-_JM?searchVariation=174717985597#searchVariation=174717985597&position=55&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,379900.0,1,
55,Teclado Logitech Mx Keys Mini Bluetooth - Inalambrico Rosa,https://http2.mlstatic.com/D_NQ_NP_895469-MCO50501676463_062022-V.jpg,https://articulo.mercadolibre.com.co/MCO-916549809-teclado-logitech-mx-keys-mini-bluetooth-inalambrico-rosa-_JM?searchVariation=174730649153#searchVariation=174730649153&position=56&search_layout=stack&type=item&tracking_id=7668fa5f-de58-46c4-81fa-a7b260563e53,407900.0,1,
56,"Logitech G Pro, Teclado Gamer Mecánico Profesional Esports",https://http2.mlstatic.com/D_NQ_NP_698738-MCO46571120865_062021-V.jpg,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=%2Fzc5ukKGPBhQW%2Fh6vlnTRUhbASCond8a7%2BQ3SRwV4P5JVLmZYnwHm9nE02M5AojXqcYUQrMVz6PnMqp4E9vG6D5ec%2F6s4w8Dk4gm5xlRKcFyhYJOYLSrYpakWcT6d46b6O0fA3qdaziYhzoMI2JcugRAToamca2TGSluKQYXB3h2H4YpWiHMswRGvTVoYw6nnT89lx4iWGwL7Cg1FDkubKqhIkbY7GUJ3X2vmAKtZ1FrFHbI1cYHPnoj0oJ6CRafpiC32BN2aUbxV3%2BzUQrgzLZl5RRy8NU7HcEX1Fcbr4axSdL4U6v08xJgf9TOkSJ0FKu81Zx3gNGucM3qk0j303O2P9u3ioq07yRMDCvIcRSwzUtzDH1WtaF5kV%2F%2Fv5ggYMZeIVZK7B56oc9Toa9OQYwZ7vLpWCyTjPMcvxDhqhs1%2FzRaAalvpYYhdoifO7lO0CJd4JQymywtpCKvFFJ%2FMfWGR1hA8tZU9DdS5X7mSruQdAYKeQzgpumvfZOhlvDEfVzj8mwZTiat2IguE1L2AJDf2gEDW0yvleuqbmZYowb3CV97DI%2F0ie1%2FXhbnrqv5jcGkPLH11BBYSOHmshgQRG%2Ff6L0GRxOWhpi6qVaBFUV%2FM4nVaJ%2Bzkie69%2FS6DqEoPKR%2FDImLJNiX%2FR8A3BgxhvDnSHLqllaUnoCBS3rzf8V%2BK9i9hcFBWKatIXpKuVumeX4d&rb=x,547900.0,2,
57,"Logitech G713 Aurora Collection, Teclado Gamer Mecánico Rgb",https://http2.mlstatic.com/D_NQ_NP_807628-MCO51884874933_102022-V.jpg,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=z8E0yBzYJ6GXxUFyM4rA8s8CMsvzEpdJqO8XGpX8ya3F3sCqHdOgu2LxYk6HNhRgs4ayRB%2F7Vh8SLUHamV2Nx1yO5ARNr31dStbTtUJbCPCTXALjBFQ6mEkecPFctk7EFAfjF3K4i3QMIePOGIM35TByfNptgO4lwJTxTkEbeGPzxWdqYquk%2BSq%2F3dgjJL8aDmuQHzaJz%2FaOAtx3SavFazOpES8atvw8nEhmKwJXq%2BsFbXtC1p44fHaOqUSAX0iGBPXy6XXIoKJZgpzVPgbNQereb3V7uE4q%2BzYUHy4uv%2F5qxnM6PqJJ2RM78f%2FvJ5WDrh7UV5IDcxee7iEtcErCOVlabkyWAxwGPABb3geaRfg5DuHBzag%2B%2BBPDM9qFFNPMdHBABvCBI61KE1%2BepYcHoYfwmj5oK9NG7fLT8yBKsqRs9InsmdihTFsWbcaJj7pKBqBTd4ptUDXRhDfqPLnAtgPPCE%2FGRBCUZ0Lk1eqz8D2Hz01GeEBzN7wKLWs5BSG1vZ1wZb6M4FyWf5PWmCQSfnBweFzzbU6NLyqc%2BD7f20Fa5HgKcsrZQVUv7IYNCUTMl9Jofyn6w2paY75NY35aiKTUW098ZbhSoSoTsLj8oEDYN1AYcOKVU3oDr22bUFUPg3CHTCeoDMFneMQ1OkAAMqs%2BjAu89Tyif0RprZMYSQquKIwvCoNgJGBzlvDmhrRhMhSC4g%3D%3D&rb=x,899900.0,2,
58,"Logitech Teclado Inalámbrico Pop Heartbreaker, Teclas Emojis",https://http2.mlstatic.com/D_NQ_NP_845442-MCO52166775285_102022-V.jpg,https://articulo.mercadolibre.com.co/MCO-900615436-logitech-teclado-inalambrico-pop-heartbreaker-teclas-emojis-_JM?searchVariation=174574222564#searchVariation=174574222564&position=6&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,449900.0,2,
59,Teclado Gamer Mecánico Logitech G413 Carbón / Retroiluminado,https://http2.mlstatic.com/D_NQ_NP_940995-MCO43052576048_082020-V.jpg,https://articulo.mercadolibre.com.co/MCO-464255806-teclado-gamer-mecanico-logitech-g413-carbon-retroiluminado-_JM?searchVariation=76754495618#searchVariation=76754495618&position=7&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,369900.0,2,
60,Teclado Inalámbrico Logitech K230- Compacto Qwerty Español,https://http2.mlstatic.com/D_NQ_NP_606915-MCO50195600500_062022-V.jpg,https://articulo.mercadolibre.com.co/MCO-903463696-teclado-inalambrico-logitech-k230-compacto-qwerty-espanol-_JM?searchVariation=174601974322#searchVariation=174601974322&position=10&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,70000.0,2,
61,"Logitech Teclado Inalámbrico Pop Daydream, Teclas Emojis",https://http2.mlstatic.com/D_NQ_NP_623135-MCO52166532981_102022-V.jpg,https://articulo.mercadolibre.com.co/MCO-900720576-logitech-teclado-inalambrico-pop-daydream-teclas-emojis-_JM?searchVariation=174574263137#searchVariation=174574263137&position=11&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,449900.0,2,
62,Teclado Logitech Pop Mecanico Bluetooth-inalambrico/logi Bol,https://http2.mlstatic.com/D_NQ_NP_956772-MCO50159595878_062022-V.jpg,https://articulo.mercadolibre.com.co/MCO-901936493-teclado-logitech-pop-mecanico-bluetooth-inalambricologi-bol-_JM#position=12&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,471900.0,2,
63,"Logitech G915 Tkl, Teclado Gamer Mecánico Inalámbrico",https://http2.mlstatic.com/D_NQ_NP_661770-MCO49295288139_032022-V.jpg,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=Fm0afvbig9p%2BuEi0uyqvGgQk0ZQ7AT03VlXGLukwjuk9IBzE2P98CkHj86gePTTboDqyU%2F874p6878HLdCGCEe88eO7jml6LAstgaq7fsRwDsA3f6VpgmULcdr5zBgkRJ7SOSSfAu8l%2FbWbSsnXNkj5prxYQj61mXJVY6ReoDNVFtHK5EtV%2FXf8u618JuGr6l%2FVmca2xFalfMYNoc3q9A0qTNIIR2IMuKLawUq8RHZVADmsEOArwPBiWK9D%2FWX7KAfrBb4WFMB93J%2Bb4AEJErfW1E%2FJdOGZP6JEWPS%2BFoR5VBgXoQmgmgjWRF2PXqpIhTiY5QmMf%2BgXt1DpeyM3Mcg3kqmKuuujYipw9V1U4vHY0CaATOjzK6U8AF4Y8BE%2FDmZvTKYzuY3fKk9v4Xwc%2BMQPkFH5J0Kmd1SeBz7ILf1PJsA3OptoYCe9f75FodCMqo8LOeykfWQeqWiX2zC%2B7Rp7MhGDq3Ti%2BiLUDVDWOKVzjfMUQYxC5ajodSvJJp4tdg3avbVxZFbo8mbJY8B5eWCH4Uvj2BECvZSjjq2JlKlDyPpGvzjYENYXw9w2JAVDQQsP2wn8gPgHPiP1jtrXKs2x4yiKDW51uFtCgsquMvzWZzcmqjljpAglNMKwec6roiM3nPfajvsY2VuVOFW7yNAfdHEN19q%2BbkLIaNZ12vZ7LHOIWB2VNVVN2egQ5CA%3D%3D&rb=x,957900.0,2,
64,Teclado Mecánico Logitech G Pro K/da 920-010074,https://http2.mlstatic.com/D_NQ_NP_972173-MCO45874275750_052021-V.jpg,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=QHEowzv%2FPqDVBzYxqQZ2zNGitUJLvHZ7Lk26JWhKgsdk0WFuR2fOnUfM%2FoOjeyX5VxG%2FvXQU3WGxoJTYcUTacy2jzaEteqejB5xpEwvlXBg8jleQy9dNTIwIml5hZTqSMhurJG%2FOMZa3PpkKW5HMnK1xws78fI%2B8w3iTRLLByOaCPfEXzpWZvZmrMBHB89Aem3H76LFwB%2FsnyVPgBksEjqKkzrJD3N7ejeD46CFuNl7y13eWR6juQVlfpAIVSGU5Ny6ymP1HwMFtklurEC%2B0cr1uoXcSnPvJyNRcWUALWwtrMyViXhyfqMeR4%2BRoks%2FYuNZcrcXf3LsxrWtEiat1VuuEVPpfK3sNyAkw2c3ohZ11zgAa%2Bgq%2BzahbbIGvN7JAkswmCuEJ7HVFW2SwjEm4qRitFOY4vTvLZoyke7qZ5cM7ujEjzb7IO555Uqx%2F0vrsY0fLLe5cNJqqIxomMmUbdGudRJydk6xzYbWzZg9I8NmOB4dKuh%2BXwHoo7zxDadFEk3ORLYAZ1xMJICHuoAVxRuV6Hv2gaZcVhybAOHlylz64p%2BfU98eq46ZKJQKaKOZhUvWDVJXnEbIiDEX1CjDuXb%2FGa7KXo0VEvgxJGURwlZWA2S%2BfgBA%2BatF3%2Bs%2B544qAHwNT9qBHHW5rI3kMfUkkrOtPj%2BZ2JORQQTJqtl4VfW%2BXUMbOiA4%3D&rb=x,545900.0,2,
65,Logitech Teclado Inalámbrico Pop Keys Emoji Color Blast,https://http2.mlstatic.com/D_NQ_NP_892908-MLA50045198770_052022-V.jpg,https://articulo.mercadolibre.com.co/MCO-925340809-logitech-teclado-inalambrico-pop-keys-emoji-color-blast-_JM?searchVariation=174817936123#searchVariation=174817936123&position=13&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,424838.0,2,454000.0
66,Teclado Bluetooth Logitech Pop Keys Qwerty Color Blast,https://http2.mlstatic.com/D_NQ_NP_892908-MLA50045198770_052022-V.jpg,https://articulo.mercadolibre.com.co/MCO-913821061-teclado-bluetooth-logitech-pop-keys-qwerty-color-blast-_JM?searchVariation=174699369176#searchVariation=174699369176&position=14&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,527200.0,2,
67,Teclado Mecanico Logitech Pop Keys Teclas Emojis,https://http2.mlstatic.com/D_NQ_NP_804044-MCO50221336515_062022-V.jpg,https://articulo.mercadolibre.com.co/MCO-904728219-teclado-mecanico-logitech-pop-keys-teclas-emojis-_JM?searchVariation=174611914201#searchVariation=174611914201&position=15&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,421900.0,2,
68,"Teclado Mecánico Logitech, Retroiluminado, De Aluminio",https://http2.mlstatic.com/D_NQ_NP_732386-CBT47645825471_092021-V.jpg,https://articulo.mercadolibre.com.co/MCO-813297322-teclado-mecanico-logitech-retroiluminado-de-aluminio-_JM?searchVariation=173714907086#searchVariation=173714907086&position=16&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,381264.0,2,
69,Teclado Bluetooth Logitech Pop Keys Qwert Color Heartbreaker,https://http2.mlstatic.com/D_NQ_NP_817918-MLA50045983172_052022-V.jpg,https://articulo.mercadolibre.com.co/MCO-914394516-teclado-bluetooth-logitech-pop-keys-qwert-color-heartbreaker-_JM?searchVariation=174704536931#searchVariation=174704536931&position=17&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,527200.0,2,
70,Teclado Gamer Mecánico Logitech Pro Ed. League Of Legends,https://http2.mlstatic.com/D_NQ_NP_777565-MCO48485918158_122021-V.jpg,https://articulo.mercadolibre.com.co/MCO-840524516-teclado-gamer-mecanico-logitech-pro-ed-league-of-legends-_JM?searchVariation=174381250381#searchVariation=174381250381&position=18&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,579900.0,2,
71,"Logitech G513 Carbón, Teclado Gamer Mecánico / Lightsync Rgb",https://http2.mlstatic.com/D_NQ_NP_970515-MCO41179055246_032020-V.jpg,https://articulo.mercadolibre.com.co/MCO-567635334-logitech-g513-carbon-teclado-gamer-mecanico-lightsync-rgb-_JM?searchVariation=83431294559#searchVariation=83431294559&position=19&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,599900.0,2,
72,Teclado gamer bluetooth Logitech Serie G G915 TKL QWERTY GL Clicky inglés internacional color carbón con luz RGB,https://http2.mlstatic.com/D_NQ_NP_754446-MLA45324999918_032021-V.jpg,https://www.mercadolibre.com.co/teclado-gamer-bluetooth-logitech-serie-g-g915-tkl-qwerty-gl-clicky-ingles-internacional-color-carbon-con-luz-rgb/p/MCO15976027?pdp_filters=category:MCO418448#searchVariation=MCO15976027&position=3&search_layout=stack&type=product&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,1633900.0,2,
73,"Logitech Mx Mechanical, Teclado Recargable De Alto Desempeño",https://http2.mlstatic.com/D_NQ_NP_930307-MCO50936388940_072022-V.jpg,https://articulo.mercadolibre.com.co/MCO-934777882-logitech-mx-mechanical-teclado-recargable-de-alto-desempeno-_JM?searchVariation=175273667363#searchVariation=175273667363&position=20&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,969900.0,2,
74,"Logitech G915 Tkl, Teclado Gamer Mecánico Inalámbrico",https://http2.mlstatic.com/D_NQ_NP_661770-MCO49295288139_032022-V.jpg,https://articulo.mercadolibre.com.co/MCO-569944396-logitech-g915-tkl-teclado-gamer-mecanico-inalambrico-_JM?searchVariation=175427266054#searchVariation=175427266054&position=21&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,957900.0,2,
75,Logitech G Pro X Teclado Para Juegos Diseño Japonés Rgb,https://http2.mlstatic.com/D_NQ_NP_702319-MCO51267270657_082022-V.jpg,https://articulo.mercadolibre.com.co/MCO-949030043-logitech-g-pro-x-teclado-para-juegos-diseno-japones-rgb-_JM?searchVariation=175101028207#searchVariation=175101028207&position=22&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,497000.0,2,
76,"Teclado Mecanico Para Juegos Logitech G Pro Kda, Diseño     ",https://http2.mlstatic.com/D_NQ_NP_709356-MCO50583809138_072022-V.jpg,https://articulo.mercadolibre.com.co/MCO-919974706-teclado-mecanico-para-juegos-logitech-g-pro-kda-diseno-_JM?searchVariation=174761697569#searchVariation=174761697569&position=23&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,735990.0,2,
77,Teclado Logitech G413 Se Mecánico,https://http2.mlstatic.com/D_NQ_NP_910205-MCO50911665078_072022-V.jpg,https://articulo.mercadolibre.com.co/MCO-933575658-teclado-logitech-g413-se-mecanico-_JM?searchVariation=174909795361#searchVariation=174909795361&position=24&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,397000.0,2,
78,Teclado Gamer Mecánico Logitech G413 Tkl Se (inglés),https://http2.mlstatic.com/D_NQ_NP_718018-MCO51060821802_082022-V.jpg,https://articulo.mercadolibre.com.co/MCO-940633305-teclado-gamer-mecanico-logitech-g413-tkl-se-ingles-_JM?searchVariation=174989500941#searchVariation=174989500941&position=25&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,419900.0,2,
79,Teclado Mecanico Logitech Pro Tkl Edition League Of Legends,https://http2.mlstatic.com/D_NQ_NP_658183-MCO49827925570_052022-V.jpg,https://articulo.mercadolibre.com.co/MCO-888580732-teclado-mecanico-logitech-pro-tkl-edition-league-of-legends-_JM?searchVariation=174464695366#searchVariation=174464695366&position=26&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,597000.0,2,
80,Teclado Gamer Mecánico Logitech Pro Ed. League Of Legends,https://http2.mlstatic.com/D_NQ_NP_916469-MCO48946531866_012022-V.jpg,https://articulo.mercadolibre.com.co/MCO-853217122-teclado-gamer-mecanico-logitech-pro-ed-league-of-legends-_JM?searchVariation=174136679574#searchVariation=174136679574&position=27&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,499900.0,2,
81,"Logitech G713 Aurora Collection, Teclado Gamer Mecánico Rgb",https://http2.mlstatic.com/D_NQ_NP_807628-MCO51884874933_102022-V.jpg,https://articulo.mercadolibre.com.co/MCO-985152539-logitech-g713-aurora-collection-teclado-gamer-mecanico-rgb-_JM?searchVariation=175444866915#searchVariation=175444866915&position=28&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,899900.0,2,
82,Teclado Tkl Rgb Inalámbrico Lightspeed Logitech G715,https://http2.mlstatic.com/D_NQ_NP_763420-MCO51575125871_092022-V.jpg,https://articulo.mercadolibre.com.co/MCO-962397350-teclado-tkl-rgb-inalambrico-lightspeed-logitech-g715-_JM?searchVariation=175263343276#searchVariation=175263343276&position=29&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,999900.0,2,
83,Teclado Logitech Pro X Ed League Of Legends Lol Gx Brown Tkl,https://http2.mlstatic.com/D_NQ_NP_969413-MCO49045544791_022022-V.jpg,https://articulo.mercadolibre.com.co/MCO-856658478-teclado-logitech-pro-x-ed-league-of-legends-lol-gx-brown-tkl-_JM?searchVariation=174173831582#searchVariation=174173831582&position=32&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,499000.0,2,
84,"Logitech G413 Carbón, Teclado Gamer Mecánico Retroiluminado",https://http2.mlstatic.com/D_NQ_NP_724320-MLA45342127442_032021-V.jpg,https://articulo.mercadolibre.com.co/MCO-617766276-logitech-g413-carbon-teclado-gamer-mecanico-retroiluminado-_JM?searchVariation=82282353549#searchVariation=82282353549&position=33&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,359900.0,2,
85,"Logitech G413 Tkl Se, Teclado Gamer Mecánico Retroiluminado",https://http2.mlstatic.com/D_NQ_NP_640678-MCO50613081952_072022-V.jpg,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=dPGv23bdIcpByK8fDoHS4yMhGUmj2AuwEszcCcGW9ApFpBstCHLgyyKUmEz3BcyQQEhsFpLpLigBFKtNI%2FUcs%2BL9CGN%2FWroftoye9v27s7EWPSvDwfqX0WBPfOXlb9eY9J%2BMVOexduWdbkIowvH0Nk1CE7drFuj0h%2FMHbiGJ4XCaWNlndywrEvB6tEBT4vP1pAF6iT9WAkc3gHNir0qjJWFg1laX67tyLzedHqErnt1kwwVIJpo8Q5B9VGAYXNY61AThCuZ4LS7drKK7Ku45A%2FlubamRYalMBKwBwWlQxGUxNvpe51ML2C58DZoYwi0KzBQrhkD8%2FRU8Zhc%2BLCc5ORR5c0FSSEVPQu2PulojAfCpgvaqmTsjqZtZYRdDcdwf8g0UCglM8xWGfwYNOa6jxXJX2QUsSLZN0jexxSfg%2FzC0CP7bNeXJ3zNWchqokAjs6hLoLMWDi9SLkxdcucqyYrEkkEdSFGCRDJl1B0Pg7V8GKISGOdv2R%2FwrGh5OZvXa8kwzDx6VoH5d972am%2BC9QcgKRZMWAEgE0ia27dOOeBiSziqt9fqHYCpvYepdkLI1KU5udheFyHTdcYcsJeCkPeppeY%2B%2F%2B5b7Ns0Cck%2BZVZh85PYBT5W7MhQm9vIVaNdpI7qOownc0tISsWCKSP%2BPxJ8RQvuAdo6YUApC%2Bs%2FZ%2FSCgFXDsougA0c8AKCpTYZpYQSze9aV0mPA%3D&rb=x,369900.0,2,
86,Logitech G815 Teclado Gamer Mecánico Ultrafino Lightsync Rgb,https://http2.mlstatic.com/D_NQ_NP_956519-MCO49295123894_032022-V.jpg,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=M6M4BrdhnSq6KzLLcF0ESame1C5BUXufvOyNfVT%2FR1hsCcxV5gFEJR5T4LOnjV94cgdejBIy9NRtb8Tjbb4aPz%2FlAFFC0hgS5kfXyDUtlMegDfoQ94VenWoa2DF7v6%2Fs0tJco%2BrdKSwSaMwO3YWv9446mz18TgO546dFZ1FvvmhcF%2FdnZEbnZ4KxEEIDEjt3swMVWSO6zjSJIBRMH3DejcZeR0n0fuUrqlaEsWKb9qs5JuDfxOwHweDR3w5jNJx6gu0Ld9UcKTPYq9zVyCQlwqK1Q%2Bm6o%2BmhPuTy4%2BZGbiuhRtPgC3lepwQGLWNrh3zNGfYg9vLF9XXKrGYv7l2XMsM8mFTzq3p7pEL8TpdIRYqE0QDsl0lN5Sg%2FUBc6KmvoWa0tZ32wxrx37jZ%2FX%2BNDjMaLXa9e5MVLd8VQk1tZkUKWPEWh1XwrnZWB90pFvhWXZb84flcyNG%2FMXL8N0jgrDW3Exjb1aKiNjIuQ0nXJrvX808tNFAAFkZBtxPRsZXLTjk7RP3MLuRyKCLD%2BEtXwDY9Wnwv7bAda7D8F3aT50beFLHEKNQc6e4KtGqEdR4wkv1QKpOtzL6C6Pcsa2wO8RnvFwsv3SutQv32jeIbUa2xhcWAyTN9KDqsmvXxEmlCnQWbHrhGJeMJlJOQNfgeOQr2EelE1HZKgKRxmn3ZcggFot2lDVqsw5SdqNH8Q7XSlXqHm7l7d8FnGOw%3D%3D&rb=x,757900.0,2,
87,"Teclado Inalámbrico Logitech Pop Blast, Teclas Emojis",https://http2.mlstatic.com/D_NQ_NP_633841-MCO52166549087_102022-V.jpg,https://articulo.mercadolibre.com.co/MCO-900728373-teclado-inalambrico-logitech-pop-blast-teclas-emojis-_JM?searchVariation=174574315947#searchVariation=174574315947&position=34&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,459900.0,2,
88,"Teclado Inalámbrico Logitech Pop Heartbreaker, Teclas Emojis",https://http2.mlstatic.com/D_NQ_NP_989023-MCO52166502162_102022-V.jpg,https://articulo.mercadolibre.com.co/MCO-900708846-teclado-inalambrico-logitech-pop-heartbreaker-teclas-emojis-_JM?searchVariation=174574370427#searchVariation=174574370427&position=35&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,459900.0,2,
89,Teclado Gamer Mecánico Logitech Pro X Lol Swicht Brown ,https://http2.mlstatic.com/D_NQ_NP_643910-MCO49108061035_022022-V.jpg,https://articulo.mercadolibre.com.co/MCO-859906981-teclado-gamer-mecanico-logitech-pro-x-lol-swicht-brown-_JM?searchVariation=174201468446#searchVariation=174201468446&position=36&search_layout=stack&type=item&tracking_id=d8dd24e6-0345-45b1-a504-04f5781a1dd8,619900.0,2,
